no of terms 1.000000 
    time 	   actual 	      RK4 
13.590000 	 0.052027 	 0.052758 
13.600000 	 0.051170 	 0.051907 
13.610000 	 0.050309 	 0.051050 
13.620000 	 0.049442 	 0.050188 
13.630000 	 0.048570 	 0.049321 
13.640000 	 0.047694 	 0.048449 
13.650000 	 0.046812 	 0.047572 
13.660000 	 0.045926 	 0.046691 
13.670000 	 0.045036 	 0.045805 
13.680000 	 0.044141 	 0.044914 
13.690000 	 0.043241 	 0.044019 
13.700000 	 0.042337 	 0.043119 
13.710000 	 0.041429 	 0.042215 
13.720000 	 0.040517 	 0.041307 
13.730000 	 0.039601 	 0.040394 
13.740000 	 0.038681 	 0.039478 
13.750000 	 0.037757 	 0.038558 
13.760000 	 0.036829 	 0.037634 
13.770000 	 0.035897 	 0.036706 
13.780000 	 0.034962 	 0.035774 
13.790000 	 0.034024 	 0.034839 
13.800000 	 0.033081 	 0.033900 
13.810000 	 0.032136 	 0.032958 
13.820000 	 0.031188 	 0.032013 
13.830000 	 0.030236 	 0.031065 
13.840000 	 0.029281 	 0.030113 
13.850000 	 0.028324 	 0.029158 
13.860000 	 0.027363 	 0.028201 
13.870000 	 0.026400 	 0.027240 
13.880000 	 0.025434 	 0.026277 
13.890000 	 0.024466 	 0.025312 
13.900000 	 0.023495 	 0.024343 
13.910000 	 0.022522 	 0.023373 
13.920000 	 0.021546 	 0.022400 
13.930000 	 0.020569 	 0.021424 
13.940000 	 0.019589 	 0.020447 
13.950000 	 0.018608 	 0.019467 
13.960000 	 0.017624 	 0.018486 
13.970000 	 0.016639 	 0.017503 
13.980000 	 0.015652 	 0.016518 
13.990000 	 0.014664 	 0.015531 
14.000000 	 0.013674 	 0.014543 
14.010000 	 0.012682 	 0.013553 
14.020000 	 0.011690 	 0.012562 
14.030000 	 0.010696 	 0.011570 
14.040000 	 0.009701 	 0.010577 
14.050000 	 0.008706 	 0.009582 
14.060000 	 0.007709 	 0.008587 
14.070000 	 0.006712 	 0.007590 
14.080000 	 0.005714 	 0.006593 
14.090000 	 0.004715 	 0.005596 
14.100000 	 0.003716 	 0.004597 
14.110000 	 0.002716 	 0.003598 
14.120000 	 0.001717 	 0.002599 
14.130000 	 0.000717 	 0.001600 
14.140000 	 -0.000283 	 0.000601 
14.150000 	 -0.001283 	 -0.000399 
14.160000 	 -0.002283 	 -0.001399 
14.170000 	 -0.003283 	 -0.002398 
14.180000 	 -0.004282 	 -0.003397 
14.190000 	 -0.005281 	 -0.004396 
14.200000 	 -0.006279 	 -0.005394 
14.210000 	 -0.007277 	 -0.006392 
14.220000 	 -0.008274 	 -0.007389 
14.230000 	 -0.009270 	 -0.008386 
14.240000 	 -0.010265 	 -0.009381 
14.250000 	 -0.011259 	 -0.010376 
14.260000 	 -0.012252 	 -0.011370 
14.270000 	 -0.013244 	 -0.012362 
14.280000 	 -0.014235 	 -0.013354 
14.290000 	 -0.015224 	 -0.014344 
14.300000 	 -0.016211 	 -0.015332 
14.310000 	 -0.017197 	 -0.016319 
14.320000 	 -0.018182 	 -0.017304 
14.330000 	 -0.019164 	 -0.018288 
14.340000 	 -0.020145 	 -0.019270 
14.350000 	 -0.021123 	 -0.020250 
14.360000 	 -0.022099 	 -0.021227 
14.370000 	 -0.023074 	 -0.022203 
14.380000 	 -0.024045 	 -0.023177 
14.390000 	 -0.025015 	 -0.024148 
14.400000 	 -0.025982 	 -0.025117 
14.410000 	 -0.026946 	 -0.026083 
14.420000 	 -0.027908 	 -0.027046 
14.430000 	 -0.028867 	 -0.028007 
14.440000 	 -0.029823 	 -0.028965 
14.450000 	 -0.030776 	 -0.029921 
14.460000 	 -0.031725 	 -0.030873 
14.470000 	 -0.032672 	 -0.031822 
14.480000 	 -0.033616 	 -0.032768 
14.490000 	 -0.034556 	 -0.033711 
14.500000 	 -0.035492 	 -0.034650 
14.510000 	 -0.036426 	 -0.035586 
14.520000 	 -0.037355 	 -0.036518 
14.530000 	 -0.038281 	 -0.037447 
14.540000 	 -0.039203 	 -0.038372 
14.550000 	 -0.040121 	 -0.039293 
14.560000 	 -0.041035 	 -0.040210 
14.570000 	 -0.041944 	 -0.041123 
14.580000 	 -0.042850 	 -0.042032 
14.590000 	 -0.043751 	 -0.042937 
14.600000 	 -0.044648 	 -0.043838 
14.610000 	 -0.045541 	 -0.044734 
14.620000 	 -0.046429 	 -0.045625 
14.630000 	 -0.047312 	 -0.046512 
14.640000 	 -0.048191 	 -0.047395 
14.650000 	 -0.049065 	 -0.048273 
14.660000 	 -0.049934 	 -0.049146 
14.670000 	 -0.050798 	 -0.050014 
14.680000 	 -0.051656 	 -0.050877 
14.690000 	 -0.052510 	 -0.051734 
14.700000 	 -0.053358 	 -0.052587 
14.710000 	 -0.054202 	 -0.053435 
14.720000 	 -0.055039 	 -0.054277 
14.730000 	 -0.055871 	 -0.055113 
14.740000 	 -0.056698 	 -0.055945 
14.750000 	 -0.057519 	 -0.056770 
14.760000 	 -0.058334 	 -0.057590 
14.770000 	 -0.059143 	 -0.058404 
14.780000 	 -0.059947 	 -0.059213 
14.790000 	 -0.060744 	 -0.060015 
14.800000 	 -0.061535 	 -0.060812 
14.810000 	 -0.062320 	 -0.061602 
14.820000 	 -0.063099 	 -0.062386 
14.830000 	 -0.063872 	 -0.063164 
14.840000 	 -0.064638 	 -0.063936 
14.850000 	 -0.065398 	 -0.064701 
14.860000 	 -0.066151 	 -0.065460 
14.870000 	 -0.066898 	 -0.066212 
14.880000 	 -0.067638 	 -0.066958 
14.890000 	 -0.068371 	 -0.067696 
14.900000 	 -0.069097 	 -0.068429 
14.910000 	 -0.069817 	 -0.069154 
14.920000 	 -0.070529 	 -0.069872 
14.930000 	 -0.071234 	 -0.070584 
14.940000 	 -0.071933 	 -0.071288 
14.950000 	 -0.072624 	 -0.071986 
14.960000 	 -0.073308 	 -0.072676 
14.970000 	 -0.073984 	 -0.073358 
14.980000 	 -0.074653 	 -0.074034 
14.990000 	 -0.075315 	 -0.074702 
15.000000 	 -0.075969 	 -0.075363 
15.010000 	 -0.076615 	 -0.076016 
15.020000 	 -0.077254 	 -0.076661 
15.030000 	 -0.077885 	 -0.077299 
15.040000 	 -0.078508 	 -0.077929 
15.050000 	 -0.079124 	 -0.078552 
15.060000 	 -0.079731 	 -0.079166 
15.070000 	 -0.080331 	 -0.079773 
15.080000 	 -0.080923 	 -0.080371 
15.090000 	 -0.081506 	 -0.080962 
15.100000 	 -0.082081 	 -0.081544 
15.110000 	 -0.082648 	 -0.082119 
15.120000 	 -0.083207 	 -0.082685 
15.130000 	 -0.083758 	 -0.083243 
15.140000 	 -0.084300 	 -0.083792 
15.150000 	 -0.084834 	 -0.084334 
15.160000 	 -0.085359 	 -0.084866 
15.170000 	 -0.085875 	 -0.085391 
15.180000 	 -0.086383 	 -0.085906 
15.190000 	 -0.086883 	 -0.086414 
15.200000 	 -0.087374 	 -0.086912 
15.210000 	 -0.087856 	 -0.087402 
15.220000 	 -0.088329 	 -0.087883 
15.230000 	 -0.088793 	 -0.088356 
15.240000 	 -0.089249 	 -0.088819 
15.250000 	 -0.089695 	 -0.089274 
15.260000 	 -0.090133 	 -0.089720 
15.270000 	 -0.090562 	 -0.090156 
15.280000 	 -0.090981 	 -0.090584 
15.290000 	 -0.091392 	 -0.091003 
15.300000 	 -0.091793 	 -0.091413 
15.310000 	 -0.092185 	 -0.091813 
15.320000 	 -0.092568 	 -0.092205 
15.330000 	 -0.092942 	 -0.092587 
15.340000 	 -0.093306 	 -0.092960 
15.350000 	 -0.093661 	 -0.093323 
15.360000 	 -0.094007 	 -0.093678 
15.370000 	 -0.094343 	 -0.094023 
15.380000 	 -0.094670 	 -0.094358 
15.390000 	 -0.094987 	 -0.094684 
15.400000 	 -0.095295 	 -0.095001 
15.410000 	 -0.095594 	 -0.095308 
15.420000 	 -0.095882 	 -0.095606 
15.430000 	 -0.096162 	 -0.095894 
15.440000 	 -0.096431 	 -0.096173 
15.450000 	 -0.096691 	 -0.096442 
15.460000 	 -0.096941 	 -0.096701 
15.470000 	 -0.097182 	 -0.096951 
15.480000 	 -0.097413 	 -0.097191 
15.490000 	 -0.097634 	 -0.097421 
15.500000 	 -0.097845 	 -0.097642 
15.510000 	 -0.098047 	 -0.097853 
15.520000 	 -0.098239 	 -0.098054 
15.530000 	 -0.098421 	 -0.098245 
15.540000 	 -0.098593 	 -0.098426 
15.550000 	 -0.098755 	 -0.098598 
15.560000 	 -0.098907 	 -0.098760 
15.570000 	 -0.099050 	 -0.098912 
15.580000 	 -0.099182 	 -0.099054 
15.590000 	 -0.099305 	 -0.099186 
15.600000 	 -0.099418 	 -0.099308 
15.610000 	 -0.099521 	 -0.099421 
15.620000 	 -0.099613 	 -0.099523 
15.630000 	 -0.099696 	 -0.099616 
15.640000 	 -0.099769 	 -0.099698 
15.650000 	 -0.099832 	 -0.099771 
15.660000 	 -0.099885 	 -0.099833 
15.670000 	 -0.099928 	 -0.099886 
15.680000 	 -0.099961 	 -0.099929 
15.690000 	 -0.099984 	 -0.099961 
15.700000 	 -0.099997 	 -0.099984 
15.710000 	 -0.100000 	 -0.099997 
15.720000 	 -0.099993 	 -0.100000 
15.730000 	 -0.099976 	 -0.099993 
15.740000 	 -0.099949 	 -0.099975 
15.750000 	 -0.099912 	 -0.099948 
15.760000 	 -0.099865 	 -0.099911 
15.770000 	 -0.099808 	 -0.099864 
15.780000 	 -0.099741 	 -0.099807 
15.790000 	 -0.099664 	 -0.099740 
15.800000 	 -0.099577 	 -0.099663 
15.810000 	 -0.099480 	 -0.099576 
15.820000 	 -0.099373 	 -0.099479 
15.830000 	 -0.099256 	 -0.099372 
15.840000 	 -0.099130 	 -0.099255 
15.850000 	 -0.098993 	 -0.099129 
15.860000 	 -0.098846 	 -0.098992 
15.870000 	 -0.098690 	 -0.098846 
15.880000 	 -0.098524 	 -0.098689 
15.890000 	 -0.098348 	 -0.098523 
15.900000 	 -0.098162 	 -0.098347 
15.910000 	 -0.097966 	 -0.098161 
15.920000 	 -0.097760 	 -0.097966 
15.930000 	 -0.097545 	 -0.097760 
15.940000 	 -0.097320 	 -0.097545 
15.950000 	 -0.097085 	 -0.097320 
15.960000 	 -0.096841 	 -0.097086 
15.970000 	 -0.096586 	 -0.096841 
15.980000 	 -0.096323 	 -0.096587 
15.990000 	 -0.096049 	 -0.096324 
16.000000 	 -0.095766 	 -0.096051 
16.010000 	 -0.095473 	 -0.095768 
16.020000 	 -0.095171 	 -0.095475 
16.030000 	 -0.094859 	 -0.095173 
16.040000 	 -0.094538 	 -0.094862 
16.050000 	 -0.094207 	 -0.094541 
16.060000 	 -0.093867 	 -0.094211 
16.070000 	 -0.093518 	 -0.093871 
16.080000 	 -0.093159 	 -0.093522 
16.090000 	 -0.092791 	 -0.093163 
16.100000 	 -0.092413 	 -0.092796 
16.110000 	 -0.092027 	 -0.092419 
16.120000 	 -0.091631 	 -0.092032 
16.130000 	 -0.091226 	 -0.091637 
16.140000 	 -0.090811 	 -0.091232 
16.150000 	 -0.090388 	 -0.090819 
16.160000 	 -0.089956 	 -0.090396 
16.170000 	 -0.089515 	 -0.089964 
16.180000 	 -0.089064 	 -0.089523 
16.190000 	 -0.088605 	 -0.089074 
16.200000 	 -0.088137 	 -0.088615 
16.210000 	 -0.087660 	 -0.088148 
16.220000 	 -0.087175 	 -0.087671 
16.230000 	 -0.086681 	 -0.087186 
16.240000 	 -0.086178 	 -0.086692 
16.250000 	 -0.085666 	 -0.086190 
16.260000 	 -0.085146 	 -0.085679 
16.270000 	 -0.084617 	 -0.085160 
16.280000 	 -0.084080 	 -0.084631 
16.290000 	 -0.083534 	 -0.084095 
16.300000 	 -0.082981 	 -0.083550 
16.310000 	 -0.082418 	 -0.082997 
16.320000 	 -0.081848 	 -0.082435 
16.330000 	 -0.081269 	 -0.081865 
16.340000 	 -0.080683 	 -0.081287 
16.350000 	 -0.080088 	 -0.080701 
16.360000 	 -0.079485 	 -0.080107 
16.370000 	 -0.078874 	 -0.079505 
16.380000 	 -0.078256 	 -0.078895 
16.390000 	 -0.077629 	 -0.078277 
16.400000 	 -0.076995 	 -0.077651 
16.410000 	 -0.076353 	 -0.077018 
16.420000 	 -0.075703 	 -0.076376 
16.430000 	 -0.075046 	 -0.075728 
16.440000 	 -0.074381 	 -0.075071 
16.450000 	 -0.073709 	 -0.074407 
16.460000 	 -0.073030 	 -0.073736 
16.470000 	 -0.072343 	 -0.073057 
16.480000 	 -0.071649 	 -0.072371 
16.490000 	 -0.070948 	 -0.071678 
16.500000 	 -0.070240 	 -0.070977 
16.510000 	 -0.069524 	 -0.070270 
16.520000 	 -0.068802 	 -0.069555 
16.530000 	 -0.068073 	 -0.068834 
16.540000 	 -0.067337 	 -0.068105 
16.550000 	 -0.066594 	 -0.067370 
16.560000 	 -0.065845 	 -0.066628 
16.570000 	 -0.065089 	 -0.065880 
16.580000 	 -0.064327 	 -0.065125 
16.590000 	 -0.063558 	 -0.064363 
16.600000 	 -0.062783 	 -0.063595 
16.610000 	 -0.062001 	 -0.062820 
16.620000 	 -0.061214 	 -0.062040 
16.630000 	 -0.060420 	 -0.061253 
16.640000 	 -0.059620 	 -0.060460 
16.650000 	 -0.058814 	 -0.059661 
16.660000 	 -0.058003 	 -0.058856 
16.670000 	 -0.057185 	 -0.058045 
16.680000 	 -0.056362 	 -0.057228 
16.690000 	 -0.055533 	 -0.056405 
16.700000 	 -0.054699 	 -0.055577 
16.710000 	 -0.053859 	 -0.054744 
16.720000 	 -0.053013 	 -0.053905 
16.730000 	 -0.052163 	 -0.053060 
16.740000 	 -0.051307 	 -0.052210 
16.750000 	 -0.050446 	 -0.051355 
16.760000 	 -0.049580 	 -0.050495 
16.770000 	 -0.048709 	 -0.049630 
16.780000 	 -0.047834 	 -0.048760 
16.790000 	 -0.046953 	 -0.047885 
16.800000 	 -0.046068 	 -0.047005 
16.810000 	 -0.045178 	 -0.046120 
16.820000 	 -0.044284 	 -0.045231 
16.830000 	 -0.043385 	 -0.044338 
16.840000 	 -0.042482 	 -0.043439 
16.850000 	 -0.041574 	 -0.042537 
16.860000 	 -0.040663 	 -0.041630 
16.870000 	 -0.039747 	 -0.040719 
16.880000 	 -0.038828 	 -0.039805 
16.890000 	 -0.037904 	 -0.038886 
16.900000 	 -0.036977 	 -0.037963 
16.910000 	 -0.036046 	 -0.037036 
16.920000 	 -0.035111 	 -0.036106 
16.930000 	 -0.034173 	 -0.035172 
16.940000 	 -0.033232 	 -0.034235 
16.950000 	 -0.032287 	 -0.033294 
16.960000 	 -0.031339 	 -0.032350 
16.970000 	 -0.030388 	 -0.031402 
16.980000 	 -0.029433 	 -0.030452 
16.990000 	 -0.028476 	 -0.029498 
17.000000 	 -0.027516 	 -0.028542 
17.010000 	 -0.026554 	 -0.027582 
17.020000 	 -0.025588 	 -0.026620 
17.030000 	 -0.024620 	 -0.025655 
17.040000 	 -0.023650 	 -0.024688 
17.050000 	 -0.022677 	 -0.023718 
17.060000 	 -0.021702 	 -0.022746 
17.070000 	 -0.020725 	 -0.021771 
17.080000 	 -0.019745 	 -0.020795 
17.090000 	 -0.018764 	 -0.019816 
17.100000 	 -0.017781 	 -0.018835 
17.110000 	 -0.016796 	 -0.017853 
17.120000 	 -0.015809 	 -0.016868 
17.130000 	 -0.014821 	 -0.015882 
17.140000 	 -0.013831 	 -0.014895 
17.150000 	 -0.012840 	 -0.013905 
17.160000 	 -0.011848 	 -0.012915 
17.170000 	 -0.010855 	 -0.011923 
17.180000 	 -0.009860 	 -0.010930 
17.190000 	 -0.008864 	 -0.009936 
17.200000 	 -0.007868 	 -0.008941 
17.210000 	 -0.006871 	 -0.007945 
17.220000 	 -0.005873 	 -0.006948 
17.230000 	 -0.004874 	 -0.005950 
17.240000 	 -0.003875 	 -0.004952 
17.250000 	 -0.002876 	 -0.003954 
17.260000 	 -0.001876 	 -0.002955 
17.270000 	 -0.000876 	 -0.001956 
17.280000 	 0.000124 	 -0.000956 
17.290000 	 0.001124 	 0.000043 
17.300000 	 0.002124 	 0.001043 
17.310000 	 0.003124 	 0.002043 
17.320000 	 0.004123 	 0.003042 
17.330000 	 0.005122 	 0.004041 
17.340000 	 0.006120 	 0.005039 
17.350000 	 0.007118 	 0.006037 
17.360000 	 0.008115 	 0.007035 
17.370000 	 0.009111 	 0.008031 
17.380000 	 0.010107 	 0.009027 
17.390000 	 0.011101 	 0.010022 
17.400000 	 0.012094 	 0.011016 
17.410000 	 0.013086 	 0.012009 
17.420000 	 0.014077 	 0.013001 
17.430000 	 0.015066 	 0.013992 
17.440000 	 0.016054 	 0.014981 
17.450000 	 0.017040 	 0.015968 
17.460000 	 0.018025 	 0.016954 
17.470000 	 0.019008 	 0.017938 
17.480000 	 0.019988 	 0.018921 
17.490000 	 0.020967 	 0.019901 
17.500000 	 0.021944 	 0.020880 
17.510000 	 0.022919 	 0.021856 
17.520000 	 0.023891 	 0.022831 
17.530000 	 0.024861 	 0.023803 
17.540000 	 0.025828 	 0.024772 
17.550000 	 0.026793 	 0.025739 
17.560000 	 0.027755 	 0.026704 
17.570000 	 0.028714 	 0.027666 
17.580000 	 0.029670 	 0.028625 
17.590000 	 0.030624 	 0.029581 
17.600000 	 0.031574 	 0.030535 
17.610000 	 0.032522 	 0.031485 
17.620000 	 0.033466 	 0.032432 
17.630000 	 0.034406 	 0.033376 
17.640000 	 0.035343 	 0.034316 
17.650000 	 0.036277 	 0.035253 
17.660000 	 0.037207 	 0.036187 
17.670000 	 0.038134 	 0.037117 
17.680000 	 0.039056 	 0.038043 
17.690000 	 0.039975 	 0.038966 
17.700000 	 0.040889 	 0.039884 
17.710000 	 0.041800 	 0.040799 
17.720000 	 0.042706 	 0.041709 
17.730000 	 0.043608 	 0.042616 
17.740000 	 0.044506 	 0.043518 
17.750000 	 0.045399 	 0.044415 
17.760000 	 0.046288 	 0.045309 
17.770000 	 0.047172 	 0.046197 
17.780000 	 0.048051 	 0.047082 
17.790000 	 0.048926 	 0.047961 
17.800000 	 0.049796 	 0.048836 
17.810000 	 0.050660 	 0.049705 
17.820000 	 0.051520 	 0.050570 
17.830000 	 0.052374 	 0.051430 
17.840000 	 0.053224 	 0.052284 
17.850000 	 0.054068 	 0.053134 
17.860000 	 0.054906 	 0.053978 
17.870000 	 0.055739 	 0.054816 
17.880000 	 0.056567 	 0.055650 
17.890000 	 0.057388 	 0.056477 
17.900000 	 0.058204 	 0.057299 
17.910000 	 0.059015 	 0.058115 
17.920000 	 0.059819 	 0.058926 
17.930000 	 0.060617 	 0.059730 
17.940000 	 0.061410 	 0.060529 
17.950000 	 0.062196 	 0.061321 
17.960000 	 0.062976 	 0.062108 
17.970000 	 0.063749 	 0.062888 
17.980000 	 0.064517 	 0.063662 
17.990000 	 0.065277 	 0.064429 
18.000000 	 0.066032 	 0.065191 
18.010000 	 0.066779 	 0.065945 
18.020000 	 0.067520 	 0.066693 
18.030000 	 0.068255 	 0.067434 
18.040000 	 0.068982 	 0.068169 
18.050000 	 0.069703 	 0.068897 
18.060000 	 0.070416 	 0.069618 
18.070000 	 0.071123 	 0.070332 
18.080000 	 0.071822 	 0.071039 
18.090000 	 0.072514 	 0.071738 
18.100000 	 0.073199 	 0.072431 
18.110000 	 0.073877 	 0.073116 
18.120000 	 0.074547 	 0.073794 
18.130000 	 0.075210 	 0.074465 
18.140000 	 0.075865 	 0.075128 
18.150000 	 0.076513 	 0.075784 
18.160000 	 0.077153 	 0.076432 
18.170000 	 0.077785 	 0.077073 
18.180000 	 0.078410 	 0.077706 
18.190000 	 0.079026 	 0.078331 
18.200000 	 0.079635 	 0.078948 
18.210000 	 0.080236 	 0.079558 
18.220000 	 0.080829 	 0.080159 
18.230000 	 0.081414 	 0.080753 
18.240000 	 0.081990 	 0.081338 
18.250000 	 0.082559 	 0.081915 
18.260000 	 0.083119 	 0.082484 
18.270000 	 0.083671 	 0.083045 
18.280000 	 0.084214 	 0.083598 
18.290000 	 0.084749 	 0.084142 
18.300000 	 0.085276 	 0.084678 
18.310000 	 0.085794 	 0.085205 
18.320000 	 0.086303 	 0.085724 
18.330000 	 0.086804 	 0.086234 
18.340000 	 0.087296 	 0.086736 
18.350000 	 0.087780 	 0.087229 
18.360000 	 0.088254 	 0.087713 
18.370000 	 0.088720 	 0.088189 
18.380000 	 0.089177 	 0.088655 
18.390000 	 0.089625 	 0.089113 
18.400000 	 0.090064 	 0.089562 
18.410000 	 0.090494 	 0.090002 
18.420000 	 0.090915 	 0.090433 
18.430000 	 0.091327 	 0.090855 
18.440000 	 0.091730 	 0.091268 
18.450000 	 0.092123 	 0.091672 
18.460000 	 0.092508 	 0.092066 
18.470000 	 0.092883 	 0.092452 
18.480000 	 0.093249 	 0.092828 
18.490000 	 0.093605 	 0.093195 
18.500000 	 0.093952 	 0.093553 
18.510000 	 0.094290 	 0.093901 
18.520000 	 0.094619 	 0.094240 
18.530000 	 0.094938 	 0.094569 
18.540000 	 0.095247 	 0.094890 
18.550000 	 0.095547 	 0.095200 
18.560000 	 0.095837 	 0.095501 
18.570000 	 0.096118 	 0.095793 
18.580000 	 0.096389 	 0.096075 
18.590000 	 0.096650 	 0.096347 
18.600000 	 0.096902 	 0.096610 
18.610000 	 0.097144 	 0.096863 
18.620000 	 0.097377 	 0.097107 
18.630000 	 0.097599 	 0.097340 
18.640000 	 0.097812 	 0.097564 
18.650000 	 0.098015 	 0.097779 
18.660000 	 0.098209 	 0.097983 
18.670000 	 0.098392 	 0.098178 
18.680000 	 0.098566 	 0.098363 
18.690000 	 0.098730 	 0.098538 
18.700000 	 0.098884 	 0.098703 
18.710000 	 0.099028 	 0.098859 
18.720000 	 0.099162 	 0.099004 
18.730000 	 0.099286 	 0.099140 
18.740000 	 0.099400 	 0.099266 
18.750000 	 0.099505 	 0.099382 
18.760000 	 0.099599 	 0.099488 
18.770000 	 0.099684 	 0.099584 
18.780000 	 0.099758 	 0.099670 
18.790000 	 0.099823 	 0.099746 
18.800000 	 0.099877 	 0.099812 
18.810000 	 0.099922 	 0.099868 
18.820000 	 0.099956 	 0.099915 
18.830000 	 0.099981 	 0.099951 
18.840000 	 0.099995 	 0.099977 
18.850000 	 0.100000 	 0.099994 
18.860000 	 0.099995 	 0.100000 
18.870000 	 0.099979 	 0.099996 
18.880000 	 0.099954 	 0.099983 
18.890000 	 0.099918 	 0.099959 
18.900000 	 0.099873 	 0.099925 
18.910000 	 0.099817 	 0.099882 
18.920000 	 0.099752 	 0.099828 
18.930000 	 0.099677 	 0.099765 
18.940000 	 0.099591 	 0.099691 
18.950000 	 0.099496 	 0.099608 
18.960000 	 0.099391 	 0.099515 
18.970000 	 0.099276 	 0.099411 
18.980000 	 0.099150 	 0.099298 
18.990000 	 0.099015 	 0.099175 
19.000000 	 0.098870 	 0.099042 
19.010000 	 0.098716 	 0.098899 
19.020000 	 0.098551 	 0.098746 
19.030000 	 0.098376 	 0.098583 
19.040000 	 0.098192 	 0.098411 
19.050000 	 0.097998 	 0.098229 
19.060000 	 0.097794 	 0.098037 
19.070000 	 0.097580 	 0.097835 
19.080000 	 0.097357 	 0.097623 
19.090000 	 0.097123 	 0.097401 
19.100000 	 0.096880 	 0.097170 
19.110000 	 0.096628 	 0.096929 
19.120000 	 0.096365 	 0.096679 
19.130000 	 0.096093 	 0.096419 
19.140000 	 0.095812 	 0.096149 
19.150000 	 0.095521 	 0.095869 
19.160000 	 0.095220 	 0.095580 
19.170000 	 0.094910 	 0.095282 
19.180000 	 0.094590 	 0.094974 
19.190000 	 0.094261 	 0.094656 
19.200000 	 0.093922 	 0.094329 
19.210000 	 0.093574 	 0.093993 
19.220000 	 0.093217 	 0.093647 
19.230000 	 0.092850 	 0.093292 
19.240000 	 0.092474 	 0.092928 
19.250000 	 0.092089 	 0.092554 
19.260000 	 0.091694 	 0.092171 
19.270000 	 0.091291 	 0.091779 
19.280000 	 0.090878 	 0.091377 
19.290000 	 0.090456 	 0.090967 
19.300000 	 0.090025 	 0.090547 
19.310000 	 0.089586 	 0.090119 
19.320000 	 0.089137 	 0.089681 
19.330000 	 0.088679 	 0.089235 
19.340000 	 0.088212 	 0.088779 
19.350000 	 0.087737 	 0.088315 
19.360000 	 0.087253 	 0.087842 
19.370000 	 0.086760 	 0.087360 
19.380000 	 0.086258 	 0.086869 
19.390000 	 0.085748 	 0.086370 
19.400000 	 0.085229 	 0.085862 
19.410000 	 0.084702 	 0.085345 
19.420000 	 0.084166 	 0.084820 
19.430000 	 0.083622 	 0.084287 
19.440000 	 0.083069 	 0.083745 
19.450000 	 0.082508 	 0.083195 
19.460000 	 0.081939 	 0.082636 
19.470000 	 0.081362 	 0.082069 
19.480000 	 0.080777 	 0.081494 
19.490000 	 0.080183 	 0.080911 
19.500000 	 0.079581 	 0.080319 
19.510000 	 0.078972 	 0.079720 
19.520000 	 0.078355 	 0.079113 
19.530000 	 0.077729 	 0.078498 
19.540000 	 0.077096 	 0.077875 
19.550000 	 0.076456 	 0.077244 
19.560000 	 0.075807 	 0.076605 
19.570000 	 0.075151 	 0.075959 
19.580000 	 0.074488 	 0.075305 
19.590000 	 0.073817 	 0.074644 
19.600000 	 0.073139 	 0.073975 
19.610000 	 0.072453 	 0.073299 
19.620000 	 0.071760 	 0.072616 
19.630000 	 0.071060 	 0.071925 
19.640000 	 0.070353 	 0.071227 
19.650000 	 0.069639 	 0.070522 
19.660000 	 0.068918 	 0.069810 
19.670000 	 0.068190 	 0.069091 
19.680000 	 0.067455 	 0.068365 
19.690000 	 0.066713 	 0.067632 
19.700000 	 0.065965 	 0.066893 
19.710000 	 0.065210 	 0.066147 
19.720000 	 0.064449 	 0.065394 
19.730000 	 0.063681 	 0.064635 
19.740000 	 0.062907 	 0.063869 
19.750000 	 0.062126 	 0.063097 
19.760000 	 0.061340 	 0.062318 
19.770000 	 0.060547 	 0.061533 
19.780000 	 0.059748 	 0.060742 
19.790000 	 0.058943 	 0.059946 
19.800000 	 0.058132 	 0.059143 
19.810000 	 0.057316 	 0.058334 
19.820000 	 0.056493 	 0.057519 
19.830000 	 0.055665 	 0.056699 
19.840000 	 0.054832 	 0.055873 
19.850000 	 0.053993 	 0.055041 
19.860000 	 0.053148 	 0.054204 
19.870000 	 0.052299 	 0.053361 
19.880000 	 0.051444 	 0.052513 
19.890000 	 0.050584 	 0.051660 
19.900000 	 0.049719 	 0.050802 
19.910000 	 0.048848 	 0.049938 
19.920000 	 0.047973 	 0.049070 
19.930000 	 0.047094 	 0.048196 
19.940000 	 0.046209 	 0.047318 
19.950000 	 0.045320 	 0.046435 
19.960000 	 0.044426 	 0.045548 
19.970000 	 0.043528 	 0.044656 
19.980000 	 0.042626 	 0.043759 
19.990000 	 0.041719 	 0.042859 
20.000000 	 0.040808 	 0.041953 
20.010000 	 0.039893 	 0.041044 
20.020000 	 0.038974 	 0.040130 
20.030000 	 0.038051 	 0.039213 
20.040000 	 0.037125 	 0.038292 
20.050000 	 0.036194 	 0.037366 
20.060000 	 0.035260 	 0.036437 
20.070000 	 0.034323 	 0.035505 
20.080000 	 0.033382 	 0.034569 
20.090000 	 0.032438 	 0.033629 
20.100000 	 0.031490 	 0.032686 
20.110000 	 0.030539 	 0.031740 
20.120000 	 0.029586 	 0.030790 
20.130000 	 0.028629 	 0.029838 
20.140000 	 0.027669 	 0.028882 
20.150000 	 0.026707 	 0.027924 
20.160000 	 0.025742 	 0.026963 
20.170000 	 0.024775 	 0.025999 
20.180000 	 0.023804 	 0.025032 
20.190000 	 0.022832 	 0.024063 
20.200000 	 0.021857 	 0.023092 
20.210000 	 0.020880 	 0.022118 
20.220000 	 0.019901 	 0.021142 
20.230000 	 0.018920 	 0.020164 
20.240000 	 0.017938 	 0.019184 
20.250000 	 0.016953 	 0.018202 
